"trial_type","trial_index","time_elapsed","internal_node_id","gender","age","attentionScore","participantID","experimentStartTime","experimentEndTime","browser","rt","stimulus","response","trial_category","mobile","success","sizeTempo","colorTempo","rectBaseSize","sizeChangeRate","sizeChangeAmount","rectChangedSize","baseColor","colorHueChangeAmount","colorHueChangeRate","colorChangedColor","sizeChangeLog","colorChangeLog","keypressLog","displayDurationSet","attendedFeature","testedFeaturePair","displayDurationActualized","trial","value"
"html-keyboard-response","63","684977","0.0-51.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","64","687896","0.0-51.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","2918","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","65","688636","0.0-52.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","66","718648","0.0-53.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","400","350","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":410,""rectSize"":[60,120]},{""timeMs"":810,""rectSize"":[50,100]},{""timeMs"":1226,""rectSize"":[60,120]},{""timeMs"":1627,""rectSize"":[50,100]},{""timeMs"":2042,""rectSize"":[60,120]},{""timeMs"":2458,""rectSize"":[50,100]},{""timeMs"":2874,""rectSize"":[60,120]},{""timeMs"":3290,""rectSize"":[50,100]},{""timeMs"":3690,""rectSize"":[60,120]},{""timeMs"":4106,""rectSize"":[50,100]},{""timeMs"":4522,""rectSize"":[60,120]},{""timeMs"":4939,""rectSize"":[50,100]},{""timeMs"":5355,""rectSize"":[60,120]},{""timeMs"":5770,""rectSize"":[50,100]},{""timeMs"":6187,""rectSize"":[60,120]},{""timeMs"":6603,""rectSize"":[50,100]},{""timeMs"":7019,""rectSize"":[60,120]},{""timeMs"":7435,""rectSize"":[50,100]},{""timeMs"":7852,""rectSize"":[60,120]},{""timeMs"":8268,""rectSize"":[50,100]},{""timeMs"":8684,""rectSize"":[60,120]},{""timeMs"":9099,""rectSize"":[50,100]},{""timeMs"":9500,""rectSize"":[60,120]},{""timeMs"":9916,""rectSize"":[50,100]},{""timeMs"":10332,""rectSize"":[60,120]},{""timeMs"":10732,""rectSize"":[50,100]},{""timeMs"":11147,""rectSize"":[60,120]},{""timeMs"":11564,""rectSize"":[50,100]},{""timeMs"":11964,""rectSize"":[60,120]},{""timeMs"":12379,""rectSize"":[50,100]},{""timeMs"":12779,""rectSize"":[60,120]},{""timeMs"":13195,""rectSize"":[50,100]},{""timeMs"":13595,""rectSize"":[60,120]},{""timeMs"":14011,""rectSize"":[50,100]},{""timeMs"":14413,""rectSize"":[60,120]},{""timeMs"":14827,""rectSize"":[50,100]},{""timeMs"":15243,""rectSize"":[60,120]},{""timeMs"":15645,""rectSize"":[50,100]},{""timeMs"":16059,""rectSize"":[60,120]},{""timeMs"":16476,""rectSize"":[50,100]},{""timeMs"":16891,""rectSize"":[60,120]},{""timeMs"":17308,""rectSize"":[50,100]},{""timeMs"":17723,""rectSize"":[60,120]},{""timeMs"":18140,""rectSize"":[50,100]},{""timeMs"":18557,""rectSize"":[60,120]},{""timeMs"":18972,""rectSize"":[50,100]},{""timeMs"":19388,""rectSize"":[60,120]},{""timeMs"":19789,""rectSize"":[50,100]},{""timeMs"":20204,""rectSize"":[60,120]},{""timeMs"":20620,""rectSize"":[50,100]},{""timeMs"":21036,""rectSize"":[60,120]},{""timeMs"":21453,""rectSize"":[50,100]},{""timeMs"":21869,""rectSize"":[60,120]},{""timeMs"":22285,""rectSize"":[50,100]},{""timeMs"":22702,""rectSize"":[60,120]},{""timeMs"":23117,""rectSize"":[50,100]},{""timeMs"":23533,""rectSize"":[60,120]},{""timeMs"":23933,""rectSize"":[50,100]},{""timeMs"":24349,""rectSize"":[60,120]},{""timeMs"":24765,""rectSize"":[50,100]},{""timeMs"":25165,""rectSize"":[60,120]},{""timeMs"":25580,""rectSize"":[50,100]},{""timeMs"":25980,""rectSize"":[60,120]},{""timeMs"":26381,""rectSize"":[50,100]},{""timeMs"":26797,""rectSize"":[60,120]},{""timeMs"":27212,""rectSize"":[50,100]},{""timeMs"":27612,""rectSize"":[60,120]},{""timeMs"":28028,""rectSize"":[50,100]},{""timeMs"":28445,""rectSize"":[60,120]},{""timeMs"":28860,""rectSize"":[50,100]},{""timeMs"":29277,""rectSize"":[60,120]},{""timeMs"":29693,""rectSize"":[50,100]}]","[{""timeMs"":360,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":710,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1076,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1443,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1808,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2174,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2525,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2891,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3258,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3623,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3973,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4339,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4689,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5055,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5422,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5788,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6153,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6504,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6870,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7236,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7602,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7968,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8334,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8684,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9051,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9401,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9766,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10132,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10499,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10865,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11215,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11581,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11947,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12313,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12663,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13029,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13395,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13745,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14111,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14477,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14827,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15193,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15559,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15909,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16259,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16625,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16992,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17357,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17723,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18073,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18424,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18789,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19155,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19506,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19871,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20238,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20604,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20969,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21320,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21686,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22052,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22418,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22768,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23134,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23500,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23866,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24233,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24583,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24949,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25314,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25681,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26047,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26413,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26763,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27130,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27495,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27861,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28228,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28594,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28960,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29310,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29676,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":377},{""time_ms"":1583},{""time_ms"":2156},{""time_ms"":2951},{""time_ms"":3565},{""time_ms"":4380},{""time_ms"":5009},{""time_ms"":6409},{""time_ms"":7162},{""time_ms"":8078},{""time_ms"":8615},{""time_ms"":9719},{""time_ms"":10504},{""time_ms"":11274},{""time_ms"":12057},{""time_ms"":12805},{""time_ms"":13691},{""time_ms"":14405},{""time_ms"":15201},{""time_ms"":16317},{""time_ms"":17136},{""time_ms"":17963},{""time_ms"":18656},{""time_ms"":19350},{""time_ms"":20212},{""time_ms"":21043},{""time_ms"":21926},{""time_ms"":22848},{""time_ms"":23726},{""time_ms"":24456},{""time_ms"":25256},{""time_ms"":26084},{""time_ms"":26959},{""time_ms"":27391},{""time_ms"":27803},{""time_ms"":28688},{""time_ms"":29486}]","30000","size","color-size","30009.2","13",""
"html-keyboard-response","67","719064","0.0-54.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","68","721675","0.0-54.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","2609","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","69","722211","0.0-55.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
"rhytmicFeatureChangeTask","70","752225","0.0-56.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","","","","test","","","350","400","[50,100]","1.2","[10,20]","[60,120]","hsl(210, 100%, 50%)","80","2.625","hsl(290, 100%, 50%)","[{""timeMs"":364,""rectSize"":[60,120]},{""timeMs"":730,""rectSize"":[50,100]},{""timeMs"":1095,""rectSize"":[60,120]},{""timeMs"":1462,""rectSize"":[50,100]},{""timeMs"":1828,""rectSize"":[60,120]},{""timeMs"":2194,""rectSize"":[50,100]},{""timeMs"":2561,""rectSize"":[60,120]},{""timeMs"":2927,""rectSize"":[50,100]},{""timeMs"":3294,""rectSize"":[60,120]},{""timeMs"":3659,""rectSize"":[50,100]},{""timeMs"":4025,""rectSize"":[60,120]},{""timeMs"":4392,""rectSize"":[50,100]},{""timeMs"":4758,""rectSize"":[60,120]},{""timeMs"":5108,""rectSize"":[50,100]},{""timeMs"":5474,""rectSize"":[60,120]},{""timeMs"":5840,""rectSize"":[50,100]},{""timeMs"":6190,""rectSize"":[60,120]},{""timeMs"":6556,""rectSize"":[50,100]},{""timeMs"":6922,""rectSize"":[60,120]},{""timeMs"":7288,""rectSize"":[50,100]},{""timeMs"":7655,""rectSize"":[60,120]},{""timeMs"":8021,""rectSize"":[50,100]},{""timeMs"":8371,""rectSize"":[60,120]},{""timeMs"":8737,""rectSize"":[50,100]},{""timeMs"":9102,""rectSize"":[60,120]},{""timeMs"":9453,""rectSize"":[50,100]},{""timeMs"":9819,""rectSize"":[60,120]},{""timeMs"":10185,""rectSize"":[50,100]},{""timeMs"":10551,""rectSize"":[60,120]},{""timeMs"":10917,""rectSize"":[50,100]},{""timeMs"":11284,""rectSize"":[60,120]},{""timeMs"":11651,""rectSize"":[50,100]},{""timeMs"":12016,""rectSize"":[60,120]},{""timeMs"":12366,""rectSize"":[50,100]},{""timeMs"":12732,""rectSize"":[60,120]},{""timeMs"":13098,""rectSize"":[50,100]},{""timeMs"":13448,""rectSize"":[60,120]},{""timeMs"":13798,""rectSize"":[50,100]},{""timeMs"":14164,""rectSize"":[60,120]},{""timeMs"":14530,""rectSize"":[50,100]},{""timeMs"":14896,""rectSize"":[60,120]},{""timeMs"":15262,""rectSize"":[50,100]},{""timeMs"":15612,""rectSize"":[60,120]},{""timeMs"":15979,""rectSize"":[50,100]},{""timeMs"":16344,""rectSize"":[60,120]},{""timeMs"":16711,""rectSize"":[50,100]},{""timeMs"":17077,""rectSize"":[60,120]},{""timeMs"":17443,""rectSize"":[50,100]},{""timeMs"":17794,""rectSize"":[60,120]},{""timeMs"":18159,""rectSize"":[50,100]},{""timeMs"":18526,""rectSize"":[60,120]},{""timeMs"":18892,""rectSize"":[50,100]},{""timeMs"":19258,""rectSize"":[60,120]},{""timeMs"":19625,""rectSize"":[50,100]},{""timeMs"":19990,""rectSize"":[60,120]},{""timeMs"":20357,""rectSize"":[50,100]},{""timeMs"":20723,""rectSize"":[60,120]},{""timeMs"":21089,""rectSize"":[50,100]},{""timeMs"":21439,""rectSize"":[60,120]},{""timeMs"":21805,""rectSize"":[50,100]},{""timeMs"":22171,""rectSize"":[60,120]},{""timeMs"":22521,""rectSize"":[50,100]},{""timeMs"":22887,""rectSize"":[60,120]},{""timeMs"":23253,""rectSize"":[50,100]},{""timeMs"":23620,""rectSize"":[60,120]},{""timeMs"":23986,""rectSize"":[50,100]},{""timeMs"":24352,""rectSize"":[60,120]},{""timeMs"":24718,""rectSize"":[50,100]},{""timeMs"":25068,""rectSize"":[60,120]},{""timeMs"":25434,""rectSize"":[50,100]},{""timeMs"":25784,""rectSize"":[60,120]},{""timeMs"":26150,""rectSize"":[50,100]},{""timeMs"":26500,""rectSize"":[60,120]},{""timeMs"":26866,""rectSize"":[50,100]},{""timeMs"":27232,""rectSize"":[60,120]},{""timeMs"":27582,""rectSize"":[50,100]},{""timeMs"":27947,""rectSize"":[60,120]},{""timeMs"":28314,""rectSize"":[50,100]},{""timeMs"":28680,""rectSize"":[60,120]},{""timeMs"":29030,""rectSize"":[50,100]},{""timeMs"":29396,""rectSize"":[60,120]},{""timeMs"":29763,""rectSize"":[50,100]}]","[{""timeMs"":413,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":830,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":1245,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":1661,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2061,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":2478,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":2893,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":3294,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":3709,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4109,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":4525,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":4925,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":5341,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":5756,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6156,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":6573,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":6989,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":7405,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":7821,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":8237,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":8653,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9069,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":9470,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":9885,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":10285,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":10701,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11118,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":11534,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":11950,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":12366,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":12782,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":13182,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":13598,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14014,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":14414,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":14831,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":15246,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":15663,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16078,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":16478,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":16894,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":17310,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":17711,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18125,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":18526,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":18941,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":19341,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":19757,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":20174,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":20590,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21006,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":21422,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":21822,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":22238,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":22654,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23055,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":23470,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":23886,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":24302,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":24718,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25134,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":25534,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":25950,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":26366,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":26766,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27181,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":27582,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":27998,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":28413,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":28814,""colorHsl"":""hsl(210, 100%, 50%)""},{""timeMs"":29229,""colorHsl"":""hsl(290, 100%, 50%)""},{""timeMs"":29646,""colorHsl"":""hsl(210, 100%, 50%)""}]","[{""time_ms"":303},{""time_ms"":1368},{""time_ms"":2119},{""time_ms"":2759},{""time_ms"":3507},{""time_ms"":4034},{""time_ms"":4753},{""time_ms"":5456},{""time_ms"":6211},{""time_ms"":6857},{""time_ms"":7281},{""time_ms"":7545},{""time_ms"":7970},{""time_ms"":8005},{""time_ms"":8291},{""time_ms"":8719},{""time_ms"":9173},{""time_ms"":9881},{""time_ms"":10576},{""time_ms"":11367},{""time_ms"":12138},{""time_ms"":12787},{""time_ms"":13212},{""time_ms"":13742},{""time_ms"":14453},{""time_ms"":15258},{""time_ms"":15960},{""time_ms"":16725},{""time_ms"":18039},{""time_ms"":18690},{""time_ms"":19396},{""time_ms"":20132},{""time_ms"":20799},{""time_ms"":21520},{""time_ms"":21948},{""time_ms"":22275},{""time_ms"":22708},{""time_ms"":23055},{""time_ms"":23765},{""time_ms"":24195},{""time_ms"":25313},{""time_ms"":25904},{""time_ms"":26607},{""time_ms"":27285},{""time_ms"":27930},{""time_ms"":28374},{""time_ms"":28652},{""time_ms"":29322},{""time_ms"":29745},{""time_ms"":29784}]","30000","size","color-size","30012.5","14",""
"html-keyboard-response","71","752642","0.0-57.0-0.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","null","attendedFeatureInstr","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","72","768731","0.0-57.0-1.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","16088","[""<div class='jspsych-display-element' style='justify-content: center; align-items: center; min-height: 80vh; width: 100%;'><div style='display: inline-block; margin: 0 auto; color: black; font-size: 2.5vh; line-height: 3.2vh; padding: 10px 200px 10px 200px; text-align: left'><p><div style='color: red; display: inline-block;'> <h1>Track Size</h1> </div> changes and <div style='color: red; display: inline-block;'> <h1>ignore Color</h1> </div> changes.</p><p>Press Enter to start the display.</p></div></div>""]","enter","trialStartWaiting","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","73","769690","0.0-58.0","female","51","100","p1.1_65f684e029d7c63f3338aed7","November 29, 2025 at 1:45 PM","November 29, 2025 at 2:01 PM","{""browser"":""Chrome"",""version"":""142""}","null","<p style='color: white; font-size: 50px; text-align: center'>+</p>","null","ITI","","","","","","","","","","","","","","","","","","","","",""
